,Position,Track Name,Artist,URL,Date
21,22,Psycho,Red Velvet,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,2020-01-30
22,23,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2020-01-30
23,24,Boys Ain't Shit,SAYGRACE,https://open.spotify.com/track/6vzLbfskWigBsCzNdB0kfE,2020-01-30
24,25,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2020-01-30
25,26,Suicidal,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2020-01-30
26,27,Sigues Con El,Dímelo Flow,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2020-01-30
27,28,Rehat,Kunto Aji,https://open.spotify.com/track/1BzMyhmPzYnGWK6RBF5TTj,2020-01-30
28,29,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-01-30
29,30,Just the Way,Parmalee,https://open.spotify.com/track/5PAvFGse5jjDH9ke8Mae7D,2020-01-30
30,31,Make It With You,Ben&Ben,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-01-30
31,32,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-01-30
32,33,German,No Money Enterprise,https://open.spotify.com/track/4pMEp90aY5XZcQQGaH7ahu,2020-01-30
33,34,Catriona,Matthaios,https://open.spotify.com/track/4YMfE4r1JWADFw2Fn74XW2,2020-01-30
34,35,Bütün Istanbul Biliyo,İkiye On Kala,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ,2020-01-30
35,36,Rumah Ke Rumah,Hindia,https://open.spotify.com/track/2wAiFWjRupWmnDkQcu91MF,2020-01-30
36,37,Uslanmıyor Bu,Zeynep Bastık,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu,2020-01-30
37,38,stupid,Tate McRae,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,2020-01-30
38,39,Dance Monkey,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-01-30
39,40,No Idea,Don Toliver,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2020-01-30
40,41,Dolunay,Enes Batur,https://open.spotify.com/track/0Ca4p7aZRXKdGvLuqezTwC,2020-01-30
41,42,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-01-30
42,43,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,2020-01-30
43,44,First Man,Camila Cabello,https://open.spotify.com/track/6TRt2bniIq0EIlrDlje7b8,2020-01-30
44,45,Vibe With Me,Matthaios,https://open.spotify.com/track/0G5qmu4TsdUH19zdcbI9Ui,2020-01-30
45,46,OUT WEST (feat. Young Thug),JACKBOYS,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2020-01-30
46,47,everything i wanted,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2020-01-30
47,48,ROXANNE,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020-01-30
48,49,Colors,Black Pumas,https://open.spotify.com/track/6vaSStNN5NX4nJ4QbRY3S0,2020-01-30
49,50,Imahe,Magnus Haven,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-01-30
0,1,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,2020-02-06
1,2,Ivana,Soulstice,https://open.spotify.com/track/5bSvsXRBUjGe8pGScU0hPz,2020-02-06
2,3,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020-02-06
3,4,Secukupnya,Hindia,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5,2020-02-06
4,5,Pura Pura Lupa,Mahen,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT,2020-02-06
5,6,Tudo Ok,Thiaguinho MT,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,2020-02-06
6,7,Kraazy,Likybo,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D,2020-02-06
7,8,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,2020-02-06
8,9,Life Is Good (feat. Drake),Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2020-02-06
9,10,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-02-06
10,11,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-02-06
11,12,Boys Ain't Shit,SAYGRACE,https://open.spotify.com/track/6vzLbfskWigBsCzNdB0kfE,2020-02-06
12,13,fine today (Nanti Kita Cerita Tentang Hari Ini - Original Motion Picture Soundtrack),Ardhito Pramono,https://open.spotify.com/track/6EviFqpmuvHfQaExMKmt0A,2020-02-06
13,14,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,2020-02-06
14,15,Yummy,Justin Bieber,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,2020-02-06
15,16,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020-02-06
16,17,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2020-02-06
17,18,Good News,Mac Miller,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,2020-02-06
18,19,You should be sad,Halsey,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,2020-02-06
19,20,WINTER FLOWER(Feat.RM),Younha,https://open.spotify.com/track/4Eefey3uN90Abhbr47zKmC,2020-02-06
20,21,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2020-02-06
21,22,Vem Me Satisfazer,MC Ingryd,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY,2020-02-06
22,23,Kazılı Kuyum,Yüzyüzeyken Konuşuruz,https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE,2020-02-06
23,24,SUGAR,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,2020-02-06
24,25,Opaul,Freddie Dredd,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0,2020-02-06
25,26,Rehat,Kunto Aji,https://open.spotify.com/track/1BzMyhmPzYnGWK6RBF5TTj,2020-02-06
26,27,Suicidal,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2020-02-06
27,28,Sigues Con El,Dímelo Flow,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2020-02-06
28,29,Let Her Go,The Kid LAROI,https://open.spotify.com/track/0c6SqvH32BMgbEFvpHc2gs,2020-02-06
29,30,Psycho,Red Velvet,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,2020-02-06
30,31,Break My Stride,Matthew Wilder,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,2020-02-06
31,32,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-02-06
32,33,Just the Way,Parmalee,https://open.spotify.com/track/5PAvFGse5jjDH9ke8Mae7D,2020-02-06
33,34,You Broke My Heart Again,Teqkoi,https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE,2020-02-06
34,35,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-02-06
35,36,Guilty Conscience,070 Shake,https://open.spotify.com/track/0smgkpVia3VCXgY4qhVJvp,2020-02-06
36,37,Me Gusta,Shakira,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,2020-02-06
37,38,Uslanmıyor Bu,Zeynep Bastık,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu,2020-02-06
38,39,Working Bitch,Ashnikko,https://open.spotify.com/track/7g7w2WUpLcqsqH2M9XR7ZF,2020-02-06
39,40,Make It With You,Ben&Ben,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-02-06
40,41,stupid,Tate McRae,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,2020-02-06
41,42,Haugenstua,Herman Flesvig,https://open.spotify.com/track/0GFOW30WB6SsPoeOlZdDPl,2020-02-06
42,43,Costa Rica,Bankrol Hayden,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg,2020-02-06
43,44,EH BABA,Murda,https://open.spotify.com/track/04NvehUCryReE1VOUOI767,2020-02-06
44,45,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,2020-02-06
45,46,Rumah Ke Rumah,Hindia,https://open.spotify.com/track/2wAiFWjRupWmnDkQcu91MF,2020-02-06
46,47,Bütün Istanbul Biliyo,İkiye On Kala,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ,2020-02-06
47,48,Toss a Coin to Your Witcher,Samuel Kim,https://open.spotify.com/track/0NMzV2etWr2eBIbUDuKA5I,2020-02-06
48,49,German,No Money Enterprise,https://open.spotify.com/track/4pMEp90aY5XZcQQGaH7ahu,2020-02-06
49,50,Dance Monkey,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-02-06
0,1,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,2020-02-13
1,2,Billy blu,MARCO SENTIERI,https://open.spotify.com/track/4inVsdKlvaqA55ZTZXaOlP,2020-02-13
2,3,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-02-13
3,4,Pura Pura Lupa,Mahen,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT,2020-02-13
4,5,Any song,ZICO,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn,2020-02-13
5,6,8 marzo - Sanremo 2020,Tecla,https://open.spotify.com/track/2eeGgsNdlPPxafoeGCtxRj,2020-02-13
6,7,Ivana,Soulstice,https://open.spotify.com/track/5bSvsXRBUjGe8pGScU0hPz,2020-02-13
7,8,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020-02-13
8,9,Vai Bene Così,Leo Gassmann,https://open.spotify.com/track/4A9WiZ8ShlpOaoULibEwup,2020-02-13
9,10,Secukupnya,Hindia,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5,2020-02-13
10,11,Psycho!,MASN,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG,2020-02-13
11,12,Per sentirmi vivo,Fasma,https://open.spotify.com/track/5U3ln41nbhztweY70Mv5b3,2020-02-13
12,13,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-02-13
13,14,Yetinmeyi Bilir Misin?,Sezen Aksu,https://open.spotify.com/track/3mRVgn5Q4AbECPzPRlCEk3,2020-02-13
14,15,Godzilla (feat. Juice WRLD),Eminem,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020-02-13
15,16,Boys Ain't Shit,SAYGRACE,https://open.spotify.com/track/6vzLbfskWigBsCzNdB0kfE,2020-02-13
16,17,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-02-13
17,18,Uslanmıyor Bu,Zeynep Bastık,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu,2020-02-13
18,19,BLACKOUT,Lil Kapow,https://open.spotify.com/track/29hrQIClzqNqMPO4bVWcjI,2020-02-13
19,20,Svag,Victor Leksell,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9,2020-02-13
20,21,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2020-02-13
21,22,Life Is Good (feat. Drake),Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2020-02-13
22,23,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,2020-02-13
23,24,Tudo Ok,Thiaguinho MT,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,2020-02-13
24,25,Black Swan,BTS,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b,2020-02-13
25,26,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,2020-02-13
26,27,Rindu Dalam Hati,Arsy Widianto,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF,2020-02-13
27,28,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-02-13
28,29,Welcome to Wonderland,Anson Seabra,https://open.spotify.com/track/3JfHYZKy5JmE5Fv4gDTCiz,2020-02-13
29,30,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2020-02-13
30,31,Kraazy,Likybo,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D,2020-02-13
31,32,P*$$Y Fairy (OTW),Jhené Aiko,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV,2020-02-13
32,33,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020-02-13
33,34,Opaul,Freddie Dredd,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0,2020-02-13
34,35,Kazılı Kuyum,Yüzyüzeyken Konuşuruz,https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE,2020-02-13
35,36,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-02-13
36,37,Working Bitch,Ashnikko,https://open.spotify.com/track/7g7w2WUpLcqsqH2M9XR7ZF,2020-02-13
37,38,You Broke My Heart Again,Teqkoi,https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE,2020-02-13
38,39,I LOVE...,Official HIGE DANdism,https://open.spotify.com/track/6Yrkz3dWqy933CQWQc4Yah,2020-02-13
39,40,Due noi,Fadi,https://open.spotify.com/track/63DM6V4Jhvi9JfDFJ7UKBR,2020-02-13
40,41,Let Her Go,The Kid LAROI,https://open.spotify.com/track/0c6SqvH32BMgbEFvpHc2gs,2020-02-13
41,42,Rehat,Kunto Aji,https://open.spotify.com/track/1BzMyhmPzYnGWK6RBF5TTj,2020-02-13
42,43,SUGAR,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,2020-02-13
43,44,fine today (Nanti Kita Cerita Tentang Hari Ini - Original Motion Picture Soundtrack),Ardhito Pramono,https://open.spotify.com/track/6EviFqpmuvHfQaExMKmt0A,2020-02-13
44,45,You should be sad,Halsey,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,2020-02-13
45,46,Yummy,Justin Bieber,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,2020-02-13
46,47,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,2020-02-13
47,48,Joke's On You,Charlotte Lawrence,https://open.spotify.com/track/2D0FX6WiP1GKGL3yCdXxs7,2020-02-13
48,49,Suicidal,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2020-02-13
49,50,Inolvidable,Ovy On The Drums,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF,2020-02-13
0,1,Vibe,Cookiee Kawaii,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5,2020-02-20
1,2,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-02-20
2,3,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,2020-02-20
3,4,Moral of the Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,2020-02-20
4,5,Pura Pura Lupa,Mahen,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT,2020-02-20
5,6,WHATS POPPIN,Jack Harlow,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,2020-02-20
6,7,Apollo,Smoove'L,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv,2020-02-20
7,8,Psycho!,MASN,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG,2020-02-20
8,9,Any song,ZICO,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn,2020-02-20
9,10,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-02-20
10,11,Carnaval Chegando - Ao Vivo,Rennan da Penha,https://open.spotify.com/track/4A8LKlysJXq8swPVDPd0xH,2020-02-20
11,12,Toss A Coin To Your Witcher,Sonya Belousova,https://open.spotify.com/track/2KMLGJ1mPfRE4GNdL92rl3,2020-02-20
12,13,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020-02-20
13,14,Ivana,Soulstice,https://open.spotify.com/track/5bSvsXRBUjGe8pGScU0hPz,2020-02-20
14,15,Bi Sonraki Hayatımda Gel,Murda,https://open.spotify.com/track/7BjmOMyfT4PBKbZuSCwWPc,2020-02-20
15,16,Uslanmıyor Bu,Zeynep Bastık,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu,2020-02-20
16,17,Secukupnya,Hindia,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5,2020-02-20
17,18,BLACKOUT,Lil Kapow,https://open.spotify.com/track/29hrQIClzqNqMPO4bVWcjI,2020-02-20
18,19,Rindu Dalam Hati,Arsy Widianto,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF,2020-02-20
19,20,What If I Told You That I Love You,Ali Gatie,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,2020-02-20
20,21,Dior,Pop Smoke,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020-02-20
21,22,Boys Ain't Shit,SAYGRACE,https://open.spotify.com/track/6vzLbfskWigBsCzNdB0kfE,2020-02-20
22,23,Svag,Victor Leksell,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9,2020-02-20
23,24,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2020-02-20
24,25,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-02-20
25,26,Yetinmeyi Bilir Misin?,Sezen Aksu,https://open.spotify.com/track/3mRVgn5Q4AbECPzPRlCEk3,2020-02-20
26,27,Drugs,UPSAHL,https://open.spotify.com/track/06ioYJ99HHjzRk8HrGfkKS,2020-02-20
27,28,I LOVE...,Official HIGE DANdism,https://open.spotify.com/track/6Yrkz3dWqy933CQWQc4Yah,2020-02-20
28,29,Vai Bene Così,Leo Gassmann,https://open.spotify.com/track/4A9WiZ8ShlpOaoULibEwup,2020-02-20
29,30,Per sentirmi vivo,Fasma,https://open.spotify.com/track/5U3ln41nbhztweY70Mv5b3,2020-02-20
30,31,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-02-20
31,32,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2020-02-20
32,33,CITY OF ANGELS,24kGoldn,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,2020-02-20
33,34,You Broke My Heart Again,Teqkoi,https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE,2020-02-20
34,35,Tudo Ok,Thiaguinho MT,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,2020-02-20
35,36,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-02-20
36,37,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020-02-20
37,38,Yummy,Justin Bieber,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020-02-20
38,39,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,2020-02-20
39,40,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,2020-02-20
40,41,Welcome to Chilis,Yung Gravy,https://open.spotify.com/track/3PdcxgzpWzAsUGgkmykIFc,2020-02-20
41,42,Kazılı Kuyum,Yüzyüzeyken Konuşuruz,https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE,2020-02-20
42,43,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,2020-02-20
43,44,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020-02-20
44,45,Lost In Yesterday,Tame Impala,https://open.spotify.com/track/5JWPUEov2wlX7c0jhYZpeB,2020-02-20
45,46,Vem Me Satisfazer,MC Ingryd,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY,2020-02-20
46,47,Inolvidable,Ovy On The Drums,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF,2020-02-20
47,48,Opaul,Freddie Dredd,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0,2020-02-20
48,49,Bussin,Tay Money,https://open.spotify.com/track/2OBot5OpoT4deri6VkYCyW,2020-02-20
49,50,Life Is Good (feat. Drake),Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2020-02-20
0,1,Vibe,Cookiee Kawaii,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5,2020-02-27
1,2,Moral of the Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,2020-02-27
2,3,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-02-27
3,4,Skechers,DripReport,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA,2020-02-27
4,5,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,2020-02-27
5,6,Bando,ANNA,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD,2020-02-27
6,7,WHATS POPPIN,Jack Harlow,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,2020-02-27
7,8,Flower,Yoon Mirae,https://open.spotify.com/track/0GVKkD74xcixRYYG3zv1NL,2020-02-27
8,9,My Heart Went Oops,Tiagz,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO,2020-02-27
9,10,Apollo,Smoove'L,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv,2020-02-27
10,11,Pura Pura Lupa,Mahen,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT,2020-02-27
11,12,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-02-27
12,13,Psycho!,MASN,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG,2020-02-27
13,14,Trust,Brent Faiyaz,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,2020-02-27
14,15,S'en aller,Swing,https://open.spotify.com/track/3ATo60fpicfxwZ0daRatlU,2020-02-27
15,16,Carnaval Chegando - Ao Vivo,Rennan da Penha,https://open.spotify.com/track/4A8LKlysJXq8swPVDPd0xH,2020-02-27
16,17,CITY OF ANGELS,24kGoldn,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,2020-02-27
17,18,Here I Am Again,Yerin Baek,https://open.spotify.com/track/5CDq3Ekm0E0c23S0mbEELV,2020-02-27
18,19,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020-02-27
19,20,Uslanmıyor Bu,Zeynep Bastık,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu,2020-02-27
20,21,Bi Sonraki Hayatımda Gel,Murda,https://open.spotify.com/track/7BjmOMyfT4PBKbZuSCwWPc,2020-02-27
21,22,Diva (feat. Lil Tecca),The Kid LAROI,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,2020-02-27
22,23,Any song,ZICO,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn,2020-02-27
23,24,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-02-27
24,25,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2020-02-27
25,26,BLACKOUT,Lil Kapow,https://open.spotify.com/track/29hrQIClzqNqMPO4bVWcjI,2020-02-27
26,27,De Toreador,Opgeblazen,https://open.spotify.com/track/263LTQQjp6gLjxP2O7MFBD,2020-02-27
27,28,Quédate conmigo,Pole.,https://open.spotify.com/track/3T1egHTtRtYoal4SPUJAAe,2020-02-27
28,29,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-02-27
29,30,Drugs,UPSAHL,https://open.spotify.com/track/06ioYJ99HHjzRk8HrGfkKS,2020-02-27
30,31,Secukupnya,Hindia,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5,2020-02-27
31,32,Rindu Dalam Hati,Arsy Widianto,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF,2020-02-27
32,33,DUN DUN,EVERGLOW,https://open.spotify.com/track/3CyCjgTHFzqucmECajq8QA,2020-02-27
33,34,Boys Ain't Shit,SAYGRACE,https://open.spotify.com/track/6vzLbfskWigBsCzNdB0kfE,2020-02-27
34,35,Ivana,Soulstice,https://open.spotify.com/track/54b8IPvheXDpro2VR2rWAS,2020-02-27
35,36,Dior,Pop Smoke,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020-02-27
36,37,Black Swan,BTS,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ,2020-02-27
37,38,Tudo Ok,Thiaguinho MT,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,2020-02-27
38,39,What If I Told You That I Love You,Ali Gatie,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,2020-02-27
39,40,Leila,Reynmen,https://open.spotify.com/track/1RqNAiL2toZ59HTjQbFLfM,2020-02-27
40,41,I LOVE...,Official HIGE DANdism,https://open.spotify.com/track/6Yrkz3dWqy933CQWQc4Yah,2020-02-27
41,42,Diosa,Myke Towers,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,2020-02-27
42,43,Svag,Victor Leksell,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9,2020-02-27
43,44,Per sentirmi vivo,Fasma,https://open.spotify.com/track/5U3ln41nbhztweY70Mv5b3,2020-02-27
44,45,Kazılı Kuyum,Yüzyüzeyken Konuşuruz,https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE,2020-02-27
45,46,Physical,Dua Lipa,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,2020-02-27
46,47,Yetinmeyi Bilir Misin?,Sezen Aksu,https://open.spotify.com/track/3mRVgn5Q4AbECPzPRlCEk3,2020-02-27
47,48,Alge,Knossi,https://open.spotify.com/track/69nrq6NeLYbKJIv21ORgQ4,2020-02-27
