Position,Track Name,Artist,URL,Date,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cases
11,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-04-09,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,1569527.0
6,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-04-16,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,2176465.0
8,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-04-23,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,2735570.0
4,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-04-30,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,3279850.0
15,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-05-07,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,3860724.0
24,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-05-14,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,4453535.0
13,Chega,Gaia,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9,2020-04-09,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.7290000000000001,140.037,184576,4,1569527.0
22,Chega,Gaia,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9,2020-04-16,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.7290000000000001,140.037,184576,4,2176465.0
33,Chega,Gaia,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9,2020-04-23,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.7290000000000001,140.037,184576,4,2735570.0
46,Chega,Gaia,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9,2020-04-30,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.7290000000000001,140.037,184576,4,3279850.0
14,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-04-09,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,1569527.0
27,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-04-16,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,2176465.0
38,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-04-23,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,2735570.0
50,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-05-14,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,4453535.0
11,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-05-21,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,5116192.0
6,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-05-28,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,5824358.0
16,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-06-04,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,6651336.0
25,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-06-11,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,7529341.0
41,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-06-18,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,8472229.0
50,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-07-02,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,10885480.0
16,In Spite of Ourselves (feat. Iris DeMent),John Prine,https://open.spotify.com/track/1k691v8ChLgDiuLLKnjyj6,2020-04-09,1k691v8ChLgDiuLLKnjyj6,0.547,0.27699999999999997,0,-11.327,1,0.0429,0.67,0.0,0.091,0.684,153.974,213600,4,1569527.0
17,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-04-09,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,1569527.0
12,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-04-16,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,2176465.0
15,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-04-23,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,2735570.0
21,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-04-30,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,3279850.0
19,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-05-07,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,3860724.0
43,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-05-14,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,4453535.0
20,They Call Me Tiago (Her Name Is Margo),Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs,2020-04-09,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.14800000000000002,100.99600000000001,154455,4,1569527.0
26,They Call Me Tiago (Her Name Is Margo),Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs,2020-04-16,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.14800000000000002,100.99600000000001,154455,4,2176465.0
29,They Call Me Tiago (Her Name Is Margo),Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs,2020-04-23,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.14800000000000002,100.99600000000001,154455,4,2735570.0
41,They Call Me Tiago (Her Name Is Margo),Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs,2020-04-30,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.14800000000000002,100.99600000000001,154455,4,3279850.0
23,Angel from Montgomery,John Prine,https://open.spotify.com/track/2qWKpYIleSvBT6aUMXoia5,2020-04-09,2qWKpYIleSvBT6aUMXoia5,0.617,0.42100000000000004,0,-14.231,1,0.0318,0.541,0.00227,0.125,0.39,131.653,224186,4,1569527.0
27,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,2020-04-09,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9,-10.329,0,0.0343,0.5379999999999999,0.0,0.191,0.9620000000000001,135.178,139845,5,1569527.0
29,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,2020-04-16,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9,-10.329,0,0.0343,0.5379999999999999,0.0,0.191,0.9620000000000001,135.178,139845,5,2176465.0
37,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,2020-04-23,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9,-10.329,0,0.0343,0.5379999999999999,0.0,0.191,0.9620000000000001,135.178,139845,5,2735570.0
36,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,2020-04-30,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9,-10.329,0,0.0343,0.5379999999999999,0.0,0.191,0.9620000000000001,135.178,139845,5,3279850.0
28,Sekali Ini Saja,Glenn Fredly,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk,2020-04-09,1GmIlN8URkjZxtV99zKlBk,0.526,0.40399999999999997,0,-9.34,1,0.0287,0.201,3.81e-06,0.239,0.162,124.103,235280,4,1569527.0
33,Sekali Ini Saja,Glenn Fredly,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk,2020-04-16,1GmIlN8URkjZxtV99zKlBk,0.526,0.40399999999999997,0,-9.34,1,0.0287,0.201,3.81e-06,0.239,0.162,124.103,235280,4,2176465.0
29,Lean on Me,Bill Withers,https://open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2,2020-04-09,3M8FzayQWtkvOhqMn2V4T2,0.619,0.22,0,-13.843,1,0.0667,0.782,1.1900000000000001e-05,0.124,0.423,75.16,258835,4,1569527.0
31,Lovely Day,Bill Withers,https://open.spotify.com/track/0bRXwKfigvpKZUurwqAlEh,2020-04-09,0bRXwKfigvpKZUurwqAlEh,0.69,0.6509999999999999,9,-8.267000000000001,1,0.0324,0.292,0.0024100000000000002,0.105,0.706,97.91799999999999,254560,4,1569527.0
32,Ain't No Sunshine,Bill Withers,https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt,2020-04-09,1k1Bqnv2R0uJXQN4u6LKYt,0.527,0.415,4,-11.450999999999999,0,0.122,0.457,1.7199999999999998e-05,0.11699999999999999,0.515,78.169,125093,4,1569527.0
33,Ti amo,Umberto Tozzi,https://open.spotify.com/track/5Gz9p2oDVHNHLoQOPHzaXm,2020-04-09,5Gz9p2oDVHNHLoQOPHzaXm,0.282,0.526,9,-5.709,1,0.0337,0.617,0.0,0.0591,0.679,185.638,245693,3,1569527.0
39,Fiori di Chernobyl,Mr.Rain,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR,2020-04-09,54PxYcGpSUCmlpGdFGTaYR,0.469,0.619,0,-9.113999999999999,1,0.11599999999999999,0.327,0.0,0.188,0.313,79.513,175612,4,1569527.0
41,Fiori di Chernobyl,Mr.Rain,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR,2020-04-16,54PxYcGpSUCmlpGdFGTaYR,0.469,0.619,0,-9.113999999999999,1,0.11599999999999999,0.327,0.0,0.188,0.313,79.513,175612,4,2176465.0
43,Fiori di Chernobyl,Mr.Rain,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR,2020-04-23,54PxYcGpSUCmlpGdFGTaYR,0.469,0.619,0,-9.113999999999999,1,0.11599999999999999,0.327,0.0,0.188,0.313,79.513,175612,4,2735570.0
40,Dragonball Durag,Thundercat,https://open.spotify.com/track/7eWGnKg4B44sbBPpQp4y2c,2020-04-09,7eWGnKg4B44sbBPpQp4y2c,0.648,0.59,2,-9.664,1,0.0942,0.6970000000000001,0.8079999999999999,0.111,0.401,81.045,181922,4,1569527.0
42,Sedih Tak Berujung,Glenn Fredly,https://open.spotify.com/track/6xMUMMK64AUpstGjlDvoNn,2020-04-09,6xMUMMK64AUpstGjlDvoNn,0.33,0.47100000000000003,7,-9.083,1,0.0445,0.619,3.36e-06,0.128,0.192,124.427,228387,3,1569527.0
45,Sedih Tak Berujung,Glenn Fredly,https://open.spotify.com/track/6xMUMMK64AUpstGjlDvoNn,2020-04-16,6xMUMMK64AUpstGjlDvoNn,0.33,0.47100000000000003,7,-9.083,1,0.0445,0.619,3.36e-06,0.128,0.192,124.427,228387,3,2176465.0
43,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,2020-04-09,4PV0uE5pZSh44E3NqNNDEH,0.375,0.461,9,-6.202000000000001,1,0.0279,0.627,0.0,0.386,0.233,75.217,223270,4,1569527.0
47,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,2020-04-16,4PV0uE5pZSh44E3NqNNDEH,0.375,0.461,9,-6.202000000000001,1,0.0279,0.627,0.0,0.386,0.233,75.217,223270,4,2176465.0
48,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,2020-04-23,4PV0uE5pZSh44E3NqNNDEH,0.375,0.461,9,-6.202000000000001,1,0.0279,0.627,0.0,0.386,0.233,75.217,223270,4,2735570.0
50,Hard To Forget,Sam Hunt,https://open.spotify.com/track/10xuH52YSXHWFwCaF1fsDd,2020-04-09,10xuH52YSXHWFwCaF1fsDd,0.6890000000000001,0.6890000000000001,4,-5.517,1,0.045,0.23,0.0,0.57,0.664,130.069,204760,4,1569527.0
4,LMK,Lil Xxel,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX,2020-04-16,0efL46uAuNEfukXQYsbPlX,0.7490000000000001,0.457,6,-7.515,1,0.0464,0.0298,0.000322,0.446,0.44799999999999995,123.03,188293,4,2176465.0
2,LMK,Lil Xxel,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX,2020-04-23,0efL46uAuNEfukXQYsbPlX,0.7490000000000001,0.457,6,-7.515,1,0.0464,0.0298,0.000322,0.446,0.44799999999999995,123.03,188293,4,2735570.0
2,LMK,Lil Xxel,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX,2020-04-30,0efL46uAuNEfukXQYsbPlX,0.7490000000000001,0.457,6,-7.515,1,0.0464,0.0298,0.000322,0.446,0.44799999999999995,123.03,188293,4,3279850.0
7,LMK,Lil Xxel,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX,2020-05-07,0efL46uAuNEfukXQYsbPlX,0.7490000000000001,0.457,6,-7.515,1,0.0464,0.0298,0.000322,0.446,0.44799999999999995,123.03,188293,4,3860724.0
7,Astronomia 2K19 - Radio Edit,Stephan F,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI,2020-04-16,56Z3lLPTcozYkoAl9HsQLI,0.6659999999999999,0.69,6,-4.952,0,0.21899999999999997,0.0005690000000000001,0.857,0.19399999999999998,0.546,126.17,190486,4,2176465.0
7,Astronomia 2K19 - Radio Edit,Stephan F,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI,2020-04-23,56Z3lLPTcozYkoAl9HsQLI,0.6659999999999999,0.69,6,-4.952,0,0.21899999999999997,0.0005690000000000001,0.857,0.19399999999999998,0.546,126.17,190486,4,2735570.0
6,Astronomia 2K19 - Radio Edit,Stephan F,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI,2020-04-30,56Z3lLPTcozYkoAl9HsQLI,0.6659999999999999,0.69,6,-4.952,0,0.21899999999999997,0.0005690000000000001,0.857,0.19399999999999998,0.546,126.17,190486,4,3279850.0
23,Astronomia 2K19 - Radio Edit,Stephan F,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI,2020-05-07,56Z3lLPTcozYkoAl9HsQLI,0.6659999999999999,0.69,6,-4.952,0,0.21899999999999997,0.0005690000000000001,0.857,0.19399999999999998,0.546,126.17,190486,4,3860724.0
11,Pew Pew Pew,Auntie Hammy,https://open.spotify.com/track/4YpB6dVeCG1UTsk3MWbwKn,2020-04-16,4YpB6dVeCG1UTsk3MWbwKn,0.953,0.57,9,-6.996,1,0.228,0.11599999999999999,0.000367,0.0489,0.369,130.018,164308,4,2176465.0
24,Pew Pew Pew,Auntie Hammy,https://open.spotify.com/track/4YpB6dVeCG1UTsk3MWbwKn,2020-04-23,4YpB6dVeCG1UTsk3MWbwKn,0.953,0.57,9,-6.996,1,0.228,0.11599999999999999,0.000367,0.0489,0.369,130.018,164308,4,2735570.0
15,(i hope you) miss me,Joseph Black,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd,2020-04-16,1Zv2jT7iZu98Feqpzhn0nd,0.7340000000000001,0.596,6,-10.023,0,0.324,0.11800000000000001,0.0,0.107,0.317,98.024,159171,4,2176465.0
16,(i hope you) miss me,Joseph Black,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd,2020-04-23,1Zv2jT7iZu98Feqpzhn0nd,0.7340000000000001,0.596,6,-10.023,0,0.324,0.11800000000000001,0.0,0.107,0.317,98.024,159171,4,2735570.0
19,(i hope you) miss me,Joseph Black,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd,2020-04-30,1Zv2jT7iZu98Feqpzhn0nd,0.7340000000000001,0.596,6,-10.023,0,0.324,0.11800000000000001,0.0,0.107,0.317,98.024,159171,4,3279850.0
21,(i hope you) miss me,Joseph Black,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd,2020-05-07,1Zv2jT7iZu98Feqpzhn0nd,0.7340000000000001,0.596,6,-10.023,0,0.324,0.11800000000000001,0.0,0.107,0.317,98.024,159171,4,3860724.0
40,(i hope you) miss me,Joseph Black,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd,2020-05-14,1Zv2jT7iZu98Feqpzhn0nd,0.7340000000000001,0.596,6,-10.023,0,0.324,0.11800000000000001,0.0,0.107,0.317,98.024,159171,4,4453535.0
16,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-04-16,0ecC8p17cDNlxHXkuYqeR6,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5,2176465.0
13,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-04-23,0ecC8p17cDNlxHXkuYqeR6,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5,2735570.0
10,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-04-30,0ecC8p17cDNlxHXkuYqeR6,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5,3279850.0
13,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-05-07,0ecC8p17cDNlxHXkuYqeR6,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5,3860724.0
19,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-05-14,0ecC8p17cDNlxHXkuYqeR6,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5,4453535.0
29,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-05-21,0ecC8p17cDNlxHXkuYqeR6,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5,5116192.0
34,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-05-28,0ecC8p17cDNlxHXkuYqeR6,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5,5824358.0
46,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-06-04,0ecC8p17cDNlxHXkuYqeR6,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5,6651336.0
45,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-06-11,0ecC8p17cDNlxHXkuYqeR6,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5,7529341.0
19,The Blessing - Live,Kari Jobe,https://open.spotify.com/track/2elEVvWjPZltkotzcCwKvM,2020-04-16,2elEVvWjPZltkotzcCwKvM,0.41100000000000003,0.562,11,-8.152000000000001,1,0.0362,0.0407,0.0,0.222,0.19699999999999998,140.015,514665,4,2176465.0
28,The Blessing - Live,Kari Jobe,https://open.spotify.com/track/2elEVvWjPZltkotzcCwKvM,2020-04-23,2elEVvWjPZltkotzcCwKvM,0.41100000000000003,0.562,11,-8.152000000000001,1,0.0362,0.0407,0.0,0.222,0.19699999999999998,140.015,514665,4,2735570.0
23,Bad Liar,Anna Hamilton,https://open.spotify.com/track/0X9MxHR1rTkEHDjp95F2OO,2020-04-16,0X9MxHR1rTkEHDjp95F2OO,0.691,0.23399999999999999,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,248448,4,2176465.0
27,Bad Liar,Anna Hamilton,https://open.spotify.com/track/0X9MxHR1rTkEHDjp95F2OO,2020-04-23,0X9MxHR1rTkEHDjp95F2OO,0.691,0.23399999999999999,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,248448,4,2735570.0
29,Bad Liar,Anna Hamilton,https://open.spotify.com/track/0X9MxHR1rTkEHDjp95F2OO,2020-04-30,0X9MxHR1rTkEHDjp95F2OO,0.691,0.23399999999999999,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,248448,4,3279850.0
40,Bad Liar,Anna Hamilton,https://open.spotify.com/track/0X9MxHR1rTkEHDjp95F2OO,2020-05-07,0X9MxHR1rTkEHDjp95F2OO,0.691,0.23399999999999999,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,248448,4,3860724.0
24,"Vai Luan, Rainha dos Faixa Preta",Mc Brunyn,https://open.spotify.com/track/2epD7jzjNfrQYxdSaODCvF,2020-04-16,2epD7jzjNfrQYxdSaODCvF,0.892,0.375,1,-8.492,1,0.161,0.0546,0.0,0.0746,0.43700000000000006,141.148,161778,4,2176465.0
32,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-04-16,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.20600000000000002,0.496,0.0,0.28300000000000003,0.804,62.948,167917,5,2176465.0
25,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-04-23,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.20600000000000002,0.496,0.0,0.28300000000000003,0.804,62.948,167917,5,2735570.0
23,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-04-30,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.20600000000000002,0.496,0.0,0.28300000000000003,0.804,62.948,167917,5,3279850.0
25,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-05-07,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.20600000000000002,0.496,0.0,0.28300000000000003,0.804,62.948,167917,5,3860724.0
21,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-05-14,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.20600000000000002,0.496,0.0,0.28300000000000003,0.804,62.948,167917,5,4453535.0
34,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-05-21,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.20600000000000002,0.496,0.0,0.28300000000000003,0.804,62.948,167917,5,5116192.0
45,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-05-28,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.20600000000000002,0.496,0.0,0.28300000000000003,0.804,62.948,167917,5,5824358.0
50,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-06-11,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.20600000000000002,0.496,0.0,0.28300000000000003,0.804,62.948,167917,5,7529341.0
37,Addison Rae,The Kid LAROI,https://open.spotify.com/track/2ImaJZH7XqxrzbQZpYDmol,2020-04-16,2ImaJZH7XqxrzbQZpYDmol,0.9009999999999999,0.49,5,-9.099,0,0.129,0.0155,0.0,0.109,0.397,135.015,163574,4,2176465.0
40,Addison Rae,The Kid LAROI,https://open.spotify.com/track/2ImaJZH7XqxrzbQZpYDmol,2020-04-23,2ImaJZH7XqxrzbQZpYDmol,0.9009999999999999,0.49,5,-9.099,0,0.129,0.0155,0.0,0.109,0.397,135.015,163574,4,2735570.0
38,In Your Eyes,The Weeknd,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020-04-16,7szuecWAPwGoV1e5vGu8tl,0.667,0.7190000000000001,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.7170000000000001,100.021,237520,4,2176465.0
43,Graves Into Gardens (Live),Elevation Worship,https://open.spotify.com/track/0pNizrRmvu5S16fH6ccm0v,2020-04-16,0pNizrRmvu5S16fH6ccm0v,0.391,0.769,11,-6.356,1,0.045,0.00346,0.0,0.9109999999999999,0.14,139.874,452499,3,2176465.0
48,Walk Em Down (feat. Roddy Ricch),NLE Choppa,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,2020-04-16,4cSSL3YafYjM3yjgFO1vJg,0.867,0.7440000000000001,2,-5.171,1,0.22699999999999998,0.268,0.0,0.0713,0.645,84.005,173288,4,2176465.0
49,BRABA,Luísa Sonza,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2020-04-16,2WlZuBDgLfT7Kc0admhFdg,0.8109999999999999,0.6890000000000001,0,-5.113,0,0.0615,0.18100000000000002,2.55e-05,0.0784,0.6629999999999999,144.015,129782,4,2176465.0
