,Position,Track Name,Artist,Date,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
739,18,After Hours,The Weeknd,2020-03-26,2p8IUWQDrpjuFltbdgLOag,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4
740,19,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-03-26,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4
741,10,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-02,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4
742,15,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-09,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4
743,21,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-16,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4
744,26,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-23,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4
745,33,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-30,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4
746,20,Blinding Lights,The Weeknd,2020-03-26,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
747,28,Blinding Lights,The Weeknd,2020-04-02,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
748,36,Blinding Lights,The Weeknd,2020-04-09,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
749,50,Blinding Lights,The Weeknd,2020-04-16,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
750,26,Safaera,Bad Bunny,2020-03-26,2DEZmgHKAvm41k4J3R2E9Y,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,295177,4
751,21,Safaera,Bad Bunny,2020-04-02,2DEZmgHKAvm41k4J3R2E9Y,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,295177,4
752,46,Safaera,Bad Bunny,2020-04-09,2DEZmgHKAvm41k4J3R2E9Y,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,295177,4
753,27,PTSD,G Herbo,2020-03-26,3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,232065,4
754,33,PTSD,G Herbo,2020-04-02,3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,232065,4
755,48,PTSD,G Herbo,2020-04-09,3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,232065,4
756,32,Rojo,J Balvin,2020-03-26,380HmhwTE2NJgawn1NwkXi,0.663,0.598,11,-4.042,1,0.17,0.193,8.02e-05,0.0856,0.4,172.245,150720,4
757,46,Rojo,J Balvin,2020-04-02,380HmhwTE2NJgawn1NwkXi,0.663,0.598,11,-4.042,1,0.17,0.193,8.02e-05,0.0856,0.4,172.245,150720,4
758,33,Resistiré,Duo Dinamico,2020-03-26,2oI6d7XcMz1AMTQhDopV5J,0.75,0.742,5,-10.184,0,0.027,0.187,0.0,0.0712,0.653,95.872,241627,4
759,39,Si Veo a Tu Mamá,Bad Bunny,2020-03-26,41wtwzCZkXwpnakmwJ239F,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928,170972,4
760,47,Sa Susunod na Habang Buhay,Ben&Ben,2020-03-26,3PgjBOoA5OytNGkglObpOd,0.311,0.342,2,-8.889,1,0.032,0.432,1.93e-06,0.114,0.274,177.158,288189,4
761,48,Pour the Milk,Robbie Doherty,2020-03-26,3239OdTeQMBphegyNvF8F3,0.928,0.681,9,-8.554,1,0.0728,0.026,0.00373,0.0491,0.878,126.988,172285,4
762,49,That Way - Bonus Track,Lil Uzi Vert,2020-03-26,2ajzBr7vwHTEBeqDzcsNRC,0.712,0.598,7,-5.368,0,0.0388,0.0546,0.0,0.154,0.504,130.007,212354,4
763,5,Dance Monkey (8D Audio),8D Tunes,2020-04-02,4KgAFt6Tt4E96poxgq5dVJ,0.481,0.616,6,-10.65,0,0.0482,0.0104,0.0,0.402,0.252,98.041,180485,4
764,7,Dance Monkey (8D Audio),8D Tunes,2020-04-09,4KgAFt6Tt4E96poxgq5dVJ,0.481,0.616,6,-10.65,0,0.0482,0.0104,0.0,0.402,0.252,98.041,180485,4
765,18,Dance Monkey (8D Audio),8D Tunes,2020-04-16,4KgAFt6Tt4E96poxgq5dVJ,0.481,0.616,6,-10.65,0,0.0482,0.0104,0.0,0.402,0.252,98.041,180485,4
766,13,Savage,Megan Thee Stallion,2020-04-02,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4
767,19,Savage,Megan Thee Stallion,2020-04-09,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4
768,17,Savage,Megan Thee Stallion,2020-04-16,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4
769,17,Savage,Megan Thee Stallion,2020-04-23,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4
770,25,Savage,Megan Thee Stallion,2020-04-30,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4
771,14,Toss A Coin To Your Witcher (8D Audio),8D Tunes,2020-04-02,2jqk177j1f0dijjh5kE1Dc,0.423,0.62,0,-11.077,1,0.0297,0.235,0.0,0.109,0.404,99.9,172844,4
772,15,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-02,489AYiTB0ylShgV29tihMo,0.88,0.578,0,-7.594,1,0.0736,0.199,0.418,0.0965,0.148,100.999,154455,4
773,18,WANNABE,ITZY,2020-04-02,6tCssnvTUREcperDOUTqvA,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4
774,26,WANNABE,ITZY,2020-04-09,6tCssnvTUREcperDOUTqvA,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4
775,25,あなたがいることで,Uru,2020-04-02,6baeV3RT4kpivo327DC3AM,0.535,0.502,7,-4.953,1,0.0343,0.683,0.0,0.107,0.259,147.323,316453,4
776,35,あなたがいることで,Uru,2020-04-09,6baeV3RT4kpivo327DC3AM,0.535,0.502,7,-4.953,1,0.0343,0.683,0.0,0.107,0.259,147.323,316453,4
777,44,あなたがいることで,Uru,2020-04-16,6baeV3RT4kpivo327DC3AM,0.535,0.502,7,-4.953,1,0.0343,0.683,0.0,0.107,0.259,147.323,316453,4
778,26,Beautiful Scars,Maximillian,2020-04-02,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4
779,22,Beautiful Scars,Maximillian,2020-04-09,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4
780,30,Beautiful Scars,Maximillian,2020-04-16,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4
781,34,Beautiful Scars,Maximillian,2020-04-23,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4
782,35,Beautiful Scars,Maximillian,2020-04-30,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4
783,29,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2020-04-02,7wsmIIm0xWmtP7TmACXkJn,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066,206702,4
784,31,Sedang Sayang Sayangnya,Mawar de Jongh,2020-04-02,10CbwBfusPvPWuzuTLeMdm,0.633,0.426,0,-8.507,1,0.0311,0.74,0.0,0.104,0.551,82.977,261031,4
785,49,Sedang Sayang Sayangnya,Mawar de Jongh,2020-04-09,10CbwBfusPvPWuzuTLeMdm,0.633,0.426,0,-8.507,1,0.0311,0.74,0.0,0.104,0.551,82.977,261031,4
786,32,Prop Me Up Beside the Jukebox (If I Die),Joe Diffie,2020-04-02,3hP7U1NmWEyeZRpLA1BhYj,0.638,0.731,9,-5.877,1,0.0281,0.272,0.0,0.303,0.647,140.511,226973,4
787,35,My Love - 8D Audio,8D Tunes,2020-04-02,3MbBsKSF1GuBdFXBUbw2pM,0.195,0.601,7,-9.703,0,0.0724,0.0327,0.0,0.113,0.232,179.683,218711,4
788,36,Kick It,NCT 127,2020-04-02,1ayaOin9hxCtyhg4UsBTpg,0.681,0.847,7,-2.462,1,0.0869,0.0306,0.0,0.0808,0.507,167.031,233013,4
789,38,B.S. (feat. H.E.R.),Jhené Aiko,2020-04-02,63wx9vdskaXbYxyDx4oJCZ,0.617,0.525,8,-10.426,0,0.12,0.554,1.1e-06,0.135,0.377,135.781,212867,4
790,39,Mil Tequilas,Chema Rivas,2020-04-02,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.288,100.102,255450,4
791,38,Mil Tequilas,Chema Rivas,2020-04-09,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.288,100.102,255450,4
792,34,Mil Tequilas,Chema Rivas,2020-04-16,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.288,100.102,255450,4
793,23,Mil Tequilas,Chema Rivas,2020-04-23,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.288,100.102,255450,4
794,30,Mil Tequilas,Chema Rivas,2020-04-30,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.288,100.102,255450,4
795,33,Mil Tequilas,Chema Rivas,2020-05-07,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.288,100.102,255450,4
796,41,Here We Go Again / Fanboi,Ardhito Pramono,2020-04-02,1sUcuZMuz5Kn5rATfzL77v,0.63,0.441,10,-10.461,1,0.0518,0.788,0.0,0.268,0.381,120.014,192234,4
797,42,Yo Perreo Sola,Bad Bunny,2020-04-02,0SqqAgdovOE24BzxIClpjw,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,172127,4
798,45,Yo Perreo Sola,Bad Bunny,2020-04-09,0SqqAgdovOE24BzxIClpjw,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,172127,4
799,44,Mère bien-aimée,Céline Aubin,2020-04-02,4iUW2jCsr1jofP9GQGuXPh,0.489,0.0496,3,-27.437,0,0.0644,0.995,0.957,0.101,0.149,69.668,136250,4
800,45,Breaking Me,Topic,2020-04-02,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4
801,41,Breaking Me,Topic,2020-04-09,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4
802,36,Breaking Me,Topic,2020-04-16,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4
803,47,Breaking Me,Topic,2020-04-23,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4
804,1,Coronavirus,iMarkkeyz,2020-04-09,1QboqlLbKsUvQRohea6KaE,0.716,0.831,11,-3.878,0,0.204,0.000898,0.000186,0.854,0.821,83.988,154854,4
805,9,Coronavirus,iMarkkeyz,2020-04-16,1QboqlLbKsUvQRohea6KaE,0.716,0.831,11,-3.878,0,0.204,0.000898,0.000186,0.854,0.821,83.988,154854,4
806,2,Malayo Ka Man,Jr Crown,2020-04-09,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019,254139,4
807,1,Malayo Ka Man,Jr Crown,2020-04-16,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019,254139,4
808,6,Malayo Ka Man,Jr Crown,2020-04-23,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019,254139,4
809,14,Malayo Ka Man,Jr Crown,2020-04-30,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019,254139,4
810,24,Malayo Ka Man,Jr Crown,2020-05-07,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019,254139,4
811,49,Malayo Ka Man,Jr Crown,2020-05-14,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019,254139,4
812,6,Serenata Jiwa Lara,Diskoria,2020-04-09,7ivFVBVYH5akFOtOAyeJ4j,0.608,0.628,2,-6.695,1,0.0312,0.0952,0.509,0.222,0.886,115.019,279297,4
813,8,Serenata Jiwa Lara,Diskoria,2020-04-16,7ivFVBVYH5akFOtOAyeJ4j,0.608,0.628,2,-6.695,1,0.0312,0.0952,0.509,0.222,0.886,115.019,279297,4
814,30,Serenata Jiwa Lara,Diskoria,2020-04-23,7ivFVBVYH5akFOtOAyeJ4j,0.608,0.628,2,-6.695,1,0.0312,0.0952,0.509,0.222,0.886,115.019,279297,4
815,8,Sweet Night,V,2020-04-09,39EXZNMxb4RBHlRjnRaOKp,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,214259,4
816,20,Sweet Night,V,2020-04-16,39EXZNMxb4RBHlRjnRaOKp,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,214259,4
817,39,Sweet Night,V,2020-04-23,39EXZNMxb4RBHlRjnRaOKp,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,214259,4
818,50,Sweet Night,V,2020-04-30,39EXZNMxb4RBHlRjnRaOKp,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,214259,4
819,49,Sweet Night,V,2020-05-28,39EXZNMxb4RBHlRjnRaOKp,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,214259,4
820,47,Sweet Night,V,2020-07-16,39EXZNMxb4RBHlRjnRaOKp,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,214259,4
821,11,Astronomia,Vicetone,2020-04-09,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.093,198095,4
822,6,Astronomia,Vicetone,2020-04-16,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.093,198095,4
823,8,Astronomia,Vicetone,2020-04-23,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.093,198095,4
824,4,Astronomia,Vicetone,2020-04-30,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.093,198095,4
825,15,Astronomia,Vicetone,2020-05-07,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.093,198095,4
826,24,Astronomia,Vicetone,2020-05-14,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.093,198095,4
827,13,Chega,Gaia,2020-04-09,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.729,140.037,184576,4
828,22,Chega,Gaia,2020-04-16,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.729,140.037,184576,4
829,33,Chega,Gaia,2020-04-23,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.729,140.037,184576,4
830,46,Chega,Gaia,2020-04-30,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.729,140.037,184576,4
831,14,Think About Things,Daði Freyr,2020-04-09,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
832,27,Think About Things,Daði Freyr,2020-04-16,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
833,38,Think About Things,Daði Freyr,2020-04-23,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
834,50,Think About Things,Daði Freyr,2020-05-14,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
835,11,Think About Things,Daði Freyr,2020-05-21,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
836,6,Think About Things,Daði Freyr,2020-05-28,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
837,16,Think About Things,Daði Freyr,2020-06-04,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
838,25,Think About Things,Daði Freyr,2020-06-11,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
839,41,Think About Things,Daði Freyr,2020-06-18,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
840,50,Think About Things,Daði Freyr,2020-07-02,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4
841,16,In Spite of Ourselves (feat. Iris DeMent),John Prine,2020-04-09,1k691v8ChLgDiuLLKnjyj6,0.547,0.277,0,-11.327,1,0.0429,0.67,0.0,0.091,0.684,153.974,213600,4
842,17,Bentuk Cinta,Eclat Story,2020-04-09,4J12uL4aNKzRco173fPyYQ,0.73,0.328,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4
843,12,Bentuk Cinta,Eclat Story,2020-04-16,4J12uL4aNKzRco173fPyYQ,0.73,0.328,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4
844,15,Bentuk Cinta,Eclat Story,2020-04-23,4J12uL4aNKzRco173fPyYQ,0.73,0.328,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4
845,21,Bentuk Cinta,Eclat Story,2020-04-30,4J12uL4aNKzRco173fPyYQ,0.73,0.328,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4
846,19,Bentuk Cinta,Eclat Story,2020-05-07,4J12uL4aNKzRco173fPyYQ,0.73,0.328,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4
847,43,Bentuk Cinta,Eclat Story,2020-05-14,4J12uL4aNKzRco173fPyYQ,0.73,0.328,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4
848,20,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-09,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.148,100.996,154455,4
849,26,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-16,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.148,100.996,154455,4
850,29,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-23,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.148,100.996,154455,4
851,41,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-30,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.148,100.996,154455,4
852,23,Angel from Montgomery,John Prine,2020-04-09,2qWKpYIleSvBT6aUMXoia5,0.617,0.421,0,-14.231,1,0.0318,0.541,0.00227,0.125,0.39,131.653,224186,4
853,27,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,2020-04-09,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9,-10.329,0,0.0343,0.538,0.0,0.191,0.962,135.178,139845,5
854,29,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,2020-04-16,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9,-10.329,0,0.0343,0.538,0.0,0.191,0.962,135.178,139845,5
855,37,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,2020-04-23,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9,-10.329,0,0.0343,0.538,0.0,0.191,0.962,135.178,139845,5
856,36,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,2020-04-30,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9,-10.329,0,0.0343,0.538,0.0,0.191,0.962,135.178,139845,5
857,28,Sekali Ini Saja,Glenn Fredly,2020-04-09,1GmIlN8URkjZxtV99zKlBk,0.526,0.404,0,-9.34,1,0.0287,0.201,3.81e-06,0.239,0.162,124.103,235280,4
858,33,Sekali Ini Saja,Glenn Fredly,2020-04-16,1GmIlN8URkjZxtV99zKlBk,0.526,0.404,0,-9.34,1,0.0287,0.201,3.81e-06,0.239,0.162,124.103,235280,4
859,29,Lean on Me,Bill Withers,2020-04-09,3M8FzayQWtkvOhqMn2V4T2,0.619,0.22,0,-13.843,1,0.0667,0.782,1.19e-05,0.124,0.423,75.16,258835,4
860,31,Lovely Day,Bill Withers,2020-04-09,0bRXwKfigvpKZUurwqAlEh,0.69,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.918,254560,4
861,32,Ain't No Sunshine,Bill Withers,2020-04-09,1k1Bqnv2R0uJXQN4u6LKYt,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,125093,4
862,33,Ti amo,Umberto Tozzi,2020-04-09,5Gz9p2oDVHNHLoQOPHzaXm,0.282,0.526,9,-5.709,1,0.0337,0.617,0.0,0.0591,0.679,185.638,245693,3
863,39,Fiori di Chernobyl,Mr.Rain,2020-04-09,54PxYcGpSUCmlpGdFGTaYR,0.469,0.619,0,-9.114,1,0.116,0.327,0.0,0.188,0.313,79.513,175612,4
864,41,Fiori di Chernobyl,Mr.Rain,2020-04-16,54PxYcGpSUCmlpGdFGTaYR,0.469,0.619,0,-9.114,1,0.116,0.327,0.0,0.188,0.313,79.513,175612,4
865,43,Fiori di Chernobyl,Mr.Rain,2020-04-23,54PxYcGpSUCmlpGdFGTaYR,0.469,0.619,0,-9.114,1,0.116,0.327,0.0,0.188,0.313,79.513,175612,4
866,40,Dragonball Durag,Thundercat,2020-04-09,7eWGnKg4B44sbBPpQp4y2c,0.648,0.59,2,-9.664,1,0.0942,0.697,0.808,0.111,0.401,81.045,181922,4
867,42,Sedih Tak Berujung,Glenn Fredly,2020-04-09,6xMUMMK64AUpstGjlDvoNn,0.33,0.471,7,-9.083,1,0.0445,0.619,3.36e-06,0.128,0.192,124.427,228387,3
868,45,Sedih Tak Berujung,Glenn Fredly,2020-04-16,6xMUMMK64AUpstGjlDvoNn,0.33,0.471,7,-9.083,1,0.0445,0.619,3.36e-06,0.128,0.192,124.427,228387,3
869,43,Selfish,Madison Beer,2020-04-09,4PV0uE5pZSh44E3NqNNDEH,0.375,0.461,9,-6.202,1,0.0279,0.627,0.0,0.386,0.233,75.217,223270,4
870,47,Selfish,Madison Beer,2020-04-16,4PV0uE5pZSh44E3NqNNDEH,0.375,0.461,9,-6.202,1,0.0279,0.627,0.0,0.386,0.233,75.217,223270,4
871,48,Selfish,Madison Beer,2020-04-23,4PV0uE5pZSh44E3NqNNDEH,0.375,0.461,9,-6.202,1,0.0279,0.627,0.0,0.386,0.233,75.217,223270,4
872,50,Hard To Forget,Sam Hunt,2020-04-09,10xuH52YSXHWFwCaF1fsDd,0.689,0.689,4,-5.517,1,0.045,0.23,0.0,0.57,0.664,130.069,204760,4
873,4,LMK,Lil Xxel,2020-04-16,0efL46uAuNEfukXQYsbPlX,0.749,0.457,6,-7.515,1,0.0464,0.0298,0.000322,0.446,0.448,123.03,188293,4
874,2,LMK,Lil Xxel,2020-04-23,0efL46uAuNEfukXQYsbPlX,0.749,0.457,6,-7.515,1,0.0464,0.0298,0.000322,0.446,0.448,123.03,188293,4
875,2,LMK,Lil Xxel,2020-04-30,0efL46uAuNEfukXQYsbPlX,0.749,0.457,6,-7.515,1,0.0464,0.0298,0.000322,0.446,0.448,123.03,188293,4
876,7,LMK,Lil Xxel,2020-05-07,0efL46uAuNEfukXQYsbPlX,0.749,0.457,6,-7.515,1,0.0464,0.0298,0.000322,0.446,0.448,123.03,188293,4
877,7,Astronomia 2K19 - Radio Edit,Stephan F,2020-04-16,56Z3lLPTcozYkoAl9HsQLI,0.666,0.69,6,-4.952,0,0.219,0.000569,0.857,0.194,0.546,126.17,190486,4
878,7,Astronomia 2K19 - Radio Edit,Stephan F,2020-04-23,56Z3lLPTcozYkoAl9HsQLI,0.666,0.69,6,-4.952,0,0.219,0.000569,0.857,0.194,0.546,126.17,190486,4
879,6,Astronomia 2K19 - Radio Edit,Stephan F,2020-04-30,56Z3lLPTcozYkoAl9HsQLI,0.666,0.69,6,-4.952,0,0.219,0.000569,0.857,0.194,0.546,126.17,190486,4
